request_id,status,error,e2e_s,ttft_s,mean_itl_s,completion_tokens,concurrency
4000028,ok,,1.9911305620335042,0.08628717483952641,0.015358358599065293,128,4
4000029,ok,,1.9916845648549497,0.07585354894399643,0.015444489458816187,128,4
4000030,ok,,1.9924470880068839,0.07615581108257174,0.015439381695262367,128,4
4000031,ok,,1.991336312610656,0.07527807587757707,0.015444160750766675,128,4
4000032,ok,,1.9894903162494302,0.08533434104174376,0.015352288895707217,128,4
4000033,ok,,1.9899659170769155,0.07400739099830389,0.015443976709408867,128,4
4000034,ok,,1.9901351779699326,0.07389280991628766,0.015444538413336682,128,4
4000035,ok,,1.9900404480285943,0.07304492685943842,0.015444500349281777,128,4
4000036,ok,,1.9971568388864398,0.09200954018160701,0.015357960928081265,128,4
4000037,ok,,1.9978945520706475,0.08121139323338866,0.015443647667134722,128,4
4000038,ok,,1.9965334651060402,0.08074582973495126,0.015443002196749853,128,4
4000039,ok,,1.9956093421205878,0.0795542560517788,0.01544387758739533,128,4
4000040,ok,,2.0025447006337345,0.09484271099790931,0.015382026682697957,128,4
4000041,ok,,2.0021810298785567,0.08439289592206478,0.015454939743053288,128,4
4000042,ok,,2.000573332887143,0.08335087215527892,0.015453387799132015,128,4
4000043,ok,,2.000631093978882,0.08305156091228127,0.015454508281583268,128,4
4000044,ok,,1.99774159071967,0.08672065706923604,0.015407464207871067,128,4
4000045,ok,,1.9951087688095868,0.07770498702302575,0.01545794611992014,128,4
4000046,ok,,1.9951692400500178,0.07745223678648472,0.01545865926516032,128,4
4000047,ok,,1.992853619158268,0.07600239990279078,0.015456772161527507,128,4
4000048,ok,,2.0097216716967523,0.1064040819182992,0.015346975396237066,128,4
4000049,ok,,2.0162212010473013,0.10084692807868123,0.015433716659073627,128,4
4000050,ok,,2.0138091007247567,0.0991115109063685,0.015435568928237884,128,4
4000051,ok,,2.013916570227593,0.09931997116655111,0.01543399827149246,128,4
4000052,ok,,1.9863319508731365,0.0813508927822113,0.015358470684488213,128,4
4000053,ok,,1.9864111109636724,0.07021499425172806,0.015442701135461609,128,4
4000054,ok,,1.9864505608566105,0.06949414080008864,0.01544778245396071,128,4
4000055,ok,,1.984814974013716,0.06862486805766821,0.015443148797438029,128,4
4000056,ok,,2.0002886513248086,0.09511973289772868,0.015360198276598127,128,4
4000057,ok,,2.0005245530046523,0.08544526109471917,0.01543818240339357,128,4
4000058,ok,,2.0005382522940636,0.08522071037441492,0.015440057328481588,128,4
4000059,ok,,2.000504322350025,0.08404668513685465,0.015443601378900629,128,4
4000060,ok,,1.9868521820753813,0.08222316578030586,0.015354635832350581,128,4
4000061,ok,,1.9866696116514504,0.07086533680558205,0.015446597443623167,128,4
4000062,ok,,1.986027428880334,0.07098244782537222,0.015439230790962615,128,4
4000063,ok,,1.9847136340104043,0.06981857307255268,0.01544109927189927,128,4
8000000,ok,,2.6707217101939023,0.14210538612678647,0.020380333602999248,128,8
8000001,ok,,2.6932387580163777,0.1474902997724712,0.020519075096554814,128,8
8000002,ok,,2.694486394058913,0.14777624187991023,0.020506067622092464,128,8
8000003,ok,,2.6911957589909434,0.14539024094119668,0.020512713130653625,128,8
8000004,ok,,2.6907149171456695,0.1450350098311901,0.020678942750503377,128,8
8000005,ok,,2.6880816859193146,0.14293322060257196,0.020508416582860293,128,8
8000006,ok,,2.687492912635207,0.143296891823411,0.02049973936405994,128,8
8000007,ok,,2.686788870021701,0.14123519323766232,0.020502259207498885,128,8
8000008,ok,,2.673495181836188,0.14316704124212265,0.020907379990859218,128,8
8000009,ok,,2.6779192709363997,0.1285878480412066,0.020553015484174174,128,8
8000010,ok,,2.6757642719894648,0.12734023295342922,0.020693143780487096,128,8
8000011,ok,,2.6740787350572646,0.12725680321455002,0.0205305065892096,128,8
8000012,ok,,2.674107713624835,0.12630331795662642,0.020533640876472477,128,8
8000013,ok,,2.6730722398497164,0.12678141985088587,0.020524404871638022,128,8
8000014,ok,,2.669512845110148,0.12487056199461222,0.020519393969387296,128,8
8000015,ok,,2.6712267729453743,0.12454610131680965,0.020522240346537962,128,8
8000016,ok,,2.6757480311207473,0.14301683101803064,0.020419647316298178,128,8
8000017,ok,,2.6814575158059597,0.1314948908984661,0.02054056147819445,128,8
8000018,ok,,2.674063134007156,0.12728068232536316,0.020535975086292433,128,8
8000019,ok,,2.6762164742685854,0.1276277443394065,0.020544199956460826,128,8
8000020,ok,,2.6790751661174,0.1281879860907793,0.020894795427190475,128,8
8000021,ok,,2.677443658001721,0.12653446896001697,0.020560845597496918,128,8
8000022,ok,,2.6725055668503046,0.12510195188224316,0.020535050331795167,128,8
8000023,ok,,2.6736127119511366,0.12448514997959137,0.020544711815854235,128,8
8000024,ok,,2.6780126821249723,0.1489090071991086,0.02072330894421969,128,8
8000025,ok,,2.684513760264963,0.13365249009802938,0.020562169314812747,128,8
