request_id,traffic_class,fairness_id,objective,max_tokens,scheduled_at_s,sent_at_s,launch_lag_s,http_status,outcome,drop_reason,retry_after,ttft_s,e2e_s,mean_itl_s,completion_tokens,error
68,batch,batch-a,best-effort-traffic,128,5.666666666666667,5.666967846918851,0.00030118025218417444,200,completed,,,1.4798904471099377,4.344657923094928,0.02309604503980447,128,
69,batch,batch-b,best-effort-traffic,128,5.75,5.750334047712386,0.00033404771238565445,429,rejected,rejected-saturated,,,0.0036327331326901913,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
70,interactive,tenant-a,premium-traffic,64,5.833333333333333,5.833707568701357,0.0003742353680236121,200,completed,,,0.35111694131046534,1.716544026043266,0.02312097362226854,64,
71,batch,batch-a,best-effort-traffic,128,5.916666666666667,5.9172497796826065,0.0005831130159394959,429,rejected,rejected-saturated,,,0.008531407918781042,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
72,interactive,tenant-a,premium-traffic,64,6.0,6.000598030630499,0.0005980306304991245,200,completed,,,0.18544569006189704,1.6029427163302898,0.023614290085000298,64,
73,batch,batch-b,best-effort-traffic,128,6.083333333333333,6.0840347819030285,0.0007014485696954509,429,rejected,rejected-saturated,,,0.005257054697722197,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
74,batch,batch-a,best-effort-traffic,128,6.166666666666667,6.167167122941464,0.000500456274797223,429,rejected,rejected-saturated,,,0.003903553821146488,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
75,interactive,tenant-b,premium-traffic,64,6.25,6.25031882384792,0.00031882384791970253,200,completed,,,0.19323812704533339,1.6045749969780445,0.023484685613463323,64,
76,batch,batch-b,best-effort-traffic,128,6.333333333333333,6.333775364793837,0.0004420314605040332,429,rejected,rejected-saturated,,,0.007532927207648754,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
77,interactive,tenant-a,premium-traffic,64,6.416666666666667,6.416997524909675,0.0003308582430081586,200,completed,,,0.16076682694256306,1.5905822641216218,0.02382047693245113,64,
78,batch,batch-a,best-effort-traffic,128,6.5,6.500270165968686,0.00027016596868634224,200,completed,,,1.1013197689317167,4.059345393907279,0.02365451963245869,128,
79,batch,batch-b,best-effort-traffic,128,6.583333333333333,6.583604516927153,0.0002711835938198348,200,completed,,,0.3264257167465985,3.247254707850516,0.02354806177543416,128,
80,interactive,tenant-a,premium-traffic,64,6.666666666666667,6.666958207730204,0.00029154106353690423,200,completed,,,0.15482011018320918,1.5776719013229012,0.023704936161326864,64,
81,batch,batch-a,best-effort-traffic,128,6.75,6.750312788877636,0.00031278887763619423,200,completed,,,0.9754642560146749,3.898920888081193,0.02376578033455019,128,
82,interactive,tenant-a,premium-traffic,64,6.833333333333333,6.833743779920042,0.00041044658670852385,200,completed,,,0.15055164601653814,1.5657019186764956,0.023576274529720345,64,
83,batch,batch-b,best-effort-traffic,128,6.916666666666667,6.916869920678437,0.0002032540117697934,200,completed,,,0.22495622793212533,3.118225081358105,0.02351888474001269,128,
84,batch,batch-a,best-effort-traffic,128,7.0,7.000320991966873,0.00032099196687340736,429,rejected,rejected-saturated,,,0.00840795785188675,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
85,interactive,tenant-b,premium-traffic,64,7.083333333333333,7.083790932781994,0.00045759944866130553,200,completed,,,0.14318963885307312,1.56295300507918,0.023268809771073647,64,
86,batch,batch-b,best-effort-traffic,128,7.166666666666667,7.1670651328749955,0.0003984662083285073,200,completed,,,0.5611402648501098,3.480502991937101,0.02335291413590312,128,
87,interactive,tenant-a,premium-traffic,64,7.25,7.250310523901135,0.0003105239011347294,200,completed,,,0.16847427375614643,1.5883032800629735,0.02327066879017187,64,
88,batch,batch-a,best-effort-traffic,128,7.333333333333333,7.333718244917691,0.00038491158435771666,200,completed,,,2.28432773379609,5.214124876074493,0.02362256347682447,128,
89,batch,batch-b,best-effort-traffic,128,7.416666666666667,7.417007816024125,0.0003411493574576596,200,completed,,,1.5073443609289825,4.526236150879413,0.024343188142313833,128,
90,interactive,tenant-a,premium-traffic,64,7.5,7.50036458671093,0.0003645867109298706,200,completed,,,0.39938657730817795,1.7687679841183126,0.022420923355356105,64,
91,batch,batch-a,best-effort-traffic,128,7.583333333333333,7.583735007792711,0.00040167445937822066,429,rejected,rejected-saturated,,,0.0043327840976417065,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
92,interactive,tenant-a,premium-traffic,64,7.666666666666667,7.66724062897265,0.0005739623059826116,200,completed,,,0.40538341272622347,1.7858542697504163,0.022622901923404853,64,
93,batch,batch-b,best-effort-traffic,128,7.75,7.750322268810123,0.0003222688101232052,200,completed,,,2.2602223600260913,5.1949630649760365,0.02385772629906007,128,
94,batch,batch-a,best-effort-traffic,128,7.833333333333333,7.833751289639622,0.00041795630628893576,200,completed,,,2.331824959255755,5.176208507269621,0.02293662360358623,128,
95,interactive,tenant-b,premium-traffic,64,7.916666666666667,7.9169737608172,0.0003070941505329827,200,completed,,,0.3924355199560523,1.849790961947292,0.023859569016599753,64,
96,batch,batch-b,best-effort-traffic,128,8.0,8.000290662050247,0.0002906620502471924,429,rejected,rejected-saturated,,,0.004353683907538652,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
97,interactive,tenant-a,premium-traffic,64,8.083333333333334,8.083742402959615,0.0004090696262810667,200,completed,,,0.3821757799014449,1.839771430939436,0.023872716230202894,64,
98,batch,batch-a,best-effort-traffic,128,8.166666666666666,8.167090622708201,0.00042395604153533384,429,rejected,rejected-saturated,,,0.011787312105298042,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
99,batch,batch-b,best-effort-traffic,128,8.25,8.250310743693262,0.00031074369326233864,429,rejected,rejected-saturated,,,0.0041575441136956215,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
100,interactive,tenant-a,premium-traffic,64,8.333333333333334,8.333748084958643,0.0004147516253087957,200,completed,,,0.2023001560010016,1.66530247265473,0.023979633703033944,64,
101,batch,batch-a,best-effort-traffic,128,8.416666666666666,8.41856583673507,0.0018991700684036772,429,rejected,rejected-saturated,,,0.004592224955558777,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
102,interactive,tenant-a,premium-traffic,64,8.5,8.500525656621903,0.0005256566219031811,200,completed,,,0.20429569715633988,1.740803795401007,0.025157789111931304,64,
103,batch,batch-b,best-effort-traffic,128,8.583333333333334,8.583744656760246,0.00041132342691163615,429,rejected,rejected-saturated,,,0.003997473977506161,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
104,batch,batch-a,best-effort-traffic,128,8.666666666666666,8.667096587829292,0.000429921162625746,429,rejected,rejected-saturated,,,0.004772095009684563,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
105,interactive,tenant-b,premium-traffic,64,8.75,8.750911358743906,0.0009113587439060211,200,completed,,,0.5954262572340667,2.1466560983099043,0.025425902125043948,64,
