request_id,traffic_class,fairness_id,objective,max_tokens,scheduled_at_s,sent_at_s,launch_lag_s,http_status,outcome,drop_reason,retry_after,ttft_s,e2e_s,mean_itl_s,completion_tokens,error
66,batch,batch-b,best-effort-traffic,128,5.5,5.500829928088933,0.0008299280889332294,200,completed,,,3.3366234889253974,6.125011897645891,0.022852716711731474,128,
67,interactive,tenant-a,premium-traffic,64,5.583333333333333,5.583981990814209,0.0006486574808759471,200,completed,,,3.4042538381181657,4.792740372009575,0.02310111269665261,64,
68,batch,batch-a,best-effort-traffic,128,5.666666666666667,5.66699576517567,0.00032909850900342263,200,completed,,,3.544299767818302,6.329849122557789,0.022821961260843474,128,
69,batch,batch-b,best-effort-traffic,128,5.75,5.750270409043878,0.0002704090438783169,200,completed,,,3.5447169081307948,6.335983658675104,0.023258138579937318,128,
70,interactive,tenant-a,premium-traffic,64,5.833333333333333,5.8336629727855325,0.00032963945219943724,200,completed,,,3.629584123380482,4.984842614270747,0.02294023421798217,64,
71,batch,batch-a,best-effort-traffic,128,5.916666666666667,5.917564477771521,0.0008978111048536519,200,completed,,,3.546432079281658,6.323180714156479,0.022931051509808904,128,
72,interactive,tenant-a,premium-traffic,64,6.0,6.000522350892425,0.0005223508924245834,200,completed,,,3.6800687932409346,5.060326458886266,0.022969033227612574,64,
73,batch,batch-b,best-effort-traffic,128,6.083333333333333,6.08393321512267,0.000599881789336898,200,completed,,,3.6375803807750344,6.4860245967283845,0.02315484899346058,128,
74,batch,batch-a,best-effort-traffic,128,6.166666666666667,6.1670246589928865,0.00035799232621958055,200,completed,,,3.6648835367523134,6.50520876608789,0.02308689413319637,128,
75,interactive,tenant-b,premium-traffic,64,6.25,6.251022543758154,0.0010225437581539154,200,completed,,,3.8409586432389915,5.22277458012104,0.02300141124675671,64,
76,batch,batch-b,best-effort-traffic,128,6.333333333333333,6.337160691153258,0.003827357819925048,200,completed,,,3.846423377748579,6.682601770851761,0.023043158146121154,128,
77,interactive,tenant-a,premium-traffic,64,6.416666666666667,6.417635821737349,0.0009691550706820706,200,completed,,,4.004921426996589,5.383132590446621,0.022948872189347942,64,
78,batch,batch-a,best-effort-traffic,128,6.5,6.500302854925394,0.00030285492539405823,200,completed,,,3.969976512249559,6.81730821589008,0.022952515496722153,128,
79,batch,batch-b,best-effort-traffic,128,6.583333333333333,6.58359257876873,0.0002592454353971263,200,completed,,,3.9784647403284907,6.810566358268261,0.022825590860579285,128,
80,interactive,tenant-a,premium-traffic,64,6.666666666666667,6.667256513144821,0.0005898464781539658,200,completed,,,4.19488040683791,5.572696978691965,0.022908964132269224,64,
81,batch,batch-a,best-effort-traffic,128,6.75,6.75075235683471,0.0007523568347096443,200,completed,,,4.2403621431440115,7.077847274951637,0.023254080828218185,128,
82,interactive,tenant-a,premium-traffic,64,6.833333333333333,6.833587910979986,0.0002545776466531535,200,completed,,,4.266006027814001,5.696073690894991,0.02380026235089948,64,
83,batch,batch-b,best-effort-traffic,128,6.916666666666667,6.918116866145283,0.001450199478616021,200,completed,,,4.378598409704864,7.215392680838704,0.023248974917090087,128,
84,batch,batch-a,best-effort-traffic,128,7.0,7.001929949969053,0.0019299499690532684,200,completed,,,4.339759410824627,7.182114176917821,0.02291960020985214,128,
85,interactive,tenant-b,premium-traffic,64,7.083333333333333,7.084686623886228,0.0013532905528945705,200,completed,,,4.435552956070751,5.865545629058033,0.02343651103466505,64,
86,batch,batch-b,best-effort-traffic,128,7.166666666666667,7.1674212869256735,0.0007546202590065221,200,completed,,,4.504752646200359,7.35116456495598,0.022759299732744695,128,
87,interactive,tenant-a,premium-traffic,64,7.25,7.250293020159006,0.0002930201590061188,200,completed,,,4.595792986918241,6.027733250986785,0.02344792495008375,64,
88,batch,batch-a,best-effort-traffic,128,7.333333333333333,7.33369157416746,0.0003582408341271659,200,completed,,,4.707056987565011,7.546131988987327,0.022710148882120848,128,
89,batch,batch-b,best-effort-traffic,128,7.416666666666667,7.419096690136939,0.0024300234702723245,200,completed,,,4.7101351409219205,7.551653502974659,0.022730044573545456,128,
90,interactive,tenant-a,premium-traffic,64,7.5,7.500823203008622,0.0008232030086219311,200,completed,,,4.834041744004935,6.21963148098439,0.02269121204487613,64,
91,batch,batch-a,best-effort-traffic,128,7.583333333333333,7.583554315846413,0.00022098251308033667,200,completed,,,4.752734382171184,7.544102644082159,0.02232497200742364,128,
92,interactive,tenant-a,premium-traffic,64,7.666666666666667,7.666965719778091,0.0002990531114237527,200,completed,,,4.932584402151406,6.299583550076932,0.022375248128273448,64,
93,batch,batch-b,best-effort-traffic,128,7.75,7.750291153788567,0.00029115378856658936,200,completed,,,4.857348136138171,7.65468865307048,0.022915344803639857,128,
94,batch,batch-a,best-effort-traffic,128,7.833333333333333,7.834201068151742,0.0008677348184091827,200,completed,,,4.881658389698714,7.736896314658225,0.023013949953770686,128,
95,interactive,tenant-b,premium-traffic,64,7.916666666666667,7.919200793839991,0.00253412717332413,200,completed,,,5.073973392136395,6.461457670200616,0.022715963377449355,64,
96,batch,batch-b,best-effort-traffic,128,8.0,8.000404594931751,0.00040459493175148964,200,completed,,,5.061873060185462,7.920109167229384,0.023048235298765284,128,
97,interactive,tenant-a,premium-traffic,64,8.083333333333334,8.084380869753659,0.001047536420324846,200,completed,,,5.260519688017666,6.623800431378186,0.02232026953066959,64,
98,batch,batch-a,best-effort-traffic,128,8.166666666666666,8.167041643057019,0.0003749763903524439,200,completed,,,5.183963510673493,8.030028535053134,0.02313651369384876,128,
99,batch,batch-b,best-effort-traffic,128,8.25,8.250382816884667,0.0003828168846666813,200,completed,,,5.190071627032012,8.089872173964977,0.023562807033247337,128,
100,interactive,tenant-a,premium-traffic,64,8.333333333333334,8.334039670880884,0.0007063375475500067,200,completed,,,5.4369699829258025,6.838127213995904,0.022950524739066107,64,
101,batch,batch-a,best-effort-traffic,128,8.416666666666666,8.418740295805037,0.002073629138370947,200,completed,,,5.453143218997866,8.357664959970862,0.023592324211920906,128,
102,interactive,tenant-a,premium-traffic,64,8.5,8.50036973785609,0.0003697378560900688,200,completed,,,5.5168434819206595,6.904221719130874,0.023117255287555358,64,
103,batch,batch-b,best-effort-traffic,128,8.583333333333334,8.583720781840384,0.00038744850705008105,200,completed,,,5.597805913072079,8.496154225897044,0.023356708878230666,128,
104,batch,batch-a,best-effort-traffic,128,8.666666666666666,8.667174875736237,0.0005082090695704977,200,completed,,,5.565242370124906,8.461349251214415,0.023521106731812885,128,
105,interactive,tenant-b,premium-traffic,64,8.75,8.750904920045286,0.000904920045286417,200,completed,,,5.674863278865814,7.117862099781632,0.024044526686581472,64,
106,batch,batch-b,best-effort-traffic,128,8.833333333333334,8.83354223286733,0.00020889953399638728,200,completed,,,5.734175188001245,8.622265450190753,0.023471038137388423,128,
107,interactive,tenant-a,premium-traffic,64,8.916666666666666,8.917503207921982,0.000836541255315737,200,completed,,,5.834643276873976,7.281890902202576,0.024508240751101303,64,
108,batch,batch-a,best-effort-traffic,128,9.0,9.00026406114921,0.0002640611492097378,200,completed,,,5.928570950869471,8.825381689704955,0.023538010471265733,128,
109,batch,batch-b,best-effort-traffic,128,9.083333333333334,9.084111014846712,0.0007776815133784254,200,completed,,,5.938580110203475,8.832668636925519,0.02352682346992982,128,
110,interactive,tenant-a,premium-traffic,64,9.166666666666666,9.167884478811175,0.0012178121445085566,200,completed,,,6.044696096330881,7.502728051040322,0.024706458388748815,64,
111,batch,batch-a,best-effort-traffic,128,9.25,9.251476563047618,0.0014765630476176739,200,completed,,,5.960221320856363,8.839067021850497,0.023986006175012637,128,
112,interactive,tenant-a,premium-traffic,64,9.333333333333334,9.333619805984199,0.00028647265086512164,200,completed,,,6.172363311983645,7.594289160799235,0.0236678582848981,64,
113,batch,batch-b,best-effort-traffic,128,9.416666666666666,9.417020170018077,0.0003535033514108221,200,completed,,,6.090555769857019,8.982781952712685,0.0233220815575952,128,
114,batch,batch-a,best-effort-traffic,128,9.5,9.50037901289761,0.00037901289761066437,200,completed,,,6.115052334032953,9.021546312142164,0.023436116587911403,128,
115,interactive,tenant-b,premium-traffic,64,9.583333333333334,9.584027146920562,0.000693813587227865,200,completed,,,6.337053814902902,7.760013685096055,0.023684711133440336,64,
116,batch,batch-b,best-effort-traffic,128,9.666666666666666,9.667033510748297,0.00036684408163090154,200,completed,,,6.29816374508664,9.207831785082817,0.023653984391622668,128,
117,interactive,tenant-a,premium-traffic,64,9.75,9.75047890515998,0.00047890515998005867,200,completed,,,6.544101399835199,7.918825080618262,0.02253280657145088,64,
118,batch,batch-a,best-effort-traffic,128,9.833333333333334,9.8348253890872,0.0014920557538662393,200,completed,,,6.461688827723265,9.316128652077168,0.02338807551633017,128,
119,batch,batch-b,best-effort-traffic,128,9.916666666666666,9.919086894020438,0.0024202273537721197,200,completed,,,6.4653522707521915,9.334726858884096,0.023132535381122463,128,
120,interactive,tenant-a,premium-traffic,64,10.0,10.000779255758971,0.0007792557589709759,200,completed,,,6.717351192142814,8.088752718176693,0.022474051247060787,64,
121,batch,batch-a,best-effort-traffic,128,10.083333333333334,10.083660308737308,0.0003269754039738615,200,completed,,,6.737565171439201,9.60251590423286,0.02348016174586459,128,
122,interactive,tenant-a,premium-traffic,64,10.166666666666666,10.16698436299339,0.0003176963267232935,200,completed,,,6.807221000082791,8.271999218966812,0.024003017686124218,64,
123,batch,batch-b,best-effort-traffic,128,10.25,10.251023657154292,0.0010236571542918682,200,completed,,,6.874920246656984,9.742490551900119,0.02347713869950566,128,
124,batch,batch-a,best-effort-traffic,128,10.333333333333334,10.333994169719517,0.0006608363861833055,200,completed,,,6.837078699376434,9.705245784018189,0.023127945121227494,128,
125,interactive,tenant-b,premium-traffic,64,10.416666666666666,10.4175557740964,0.0008891074297334711,200,completed,,,6.970515951979905,8.424264488741755,0.023826113230258714,64,
126,batch,batch-b,best-effort-traffic,128,10.5,10.500282616820186,0.00028261682018637657,200,completed,,,6.997388638090342,9.867500094231218,0.02313673736963181,128,
127,interactive,tenant-a,premium-traffic,64,10.583333333333334,10.583684971090406,0.000351637757072254,200,completed,,,7.135955324862152,8.606705978978425,0.024505385065761706,64,
128,batch,batch-a,best-effort-traffic,128,10.666666666666666,10.667699264828116,0.0010325981614496271,200,completed,,,7.20394272217527,10.06975184334442,0.023108716130316738,128,
129,batch,batch-b,best-effort-traffic,128,10.75,10.750744109041989,0.0007441090419888496,200,completed,,,7.211899688933045,10.074772166088223,0.023076827468861257,128,
130,interactive,tenant-a,premium-traffic,64,10.833333333333334,10.833715961780399,0.00038262844706515864,200,completed,,,7.379750236403197,8.763087992090732,0.02305092909373343,64,
